date,name,county,TYPE,fips,staff_confirmed_cases,patients_confirmed_cases,staff_deaths,patients_deaths
4/24/2020,LAKE MERRITT HEALTHCARE CENTER LLC,Alameda,SN,1,0,0,0,0
4/24/2020,LAKE PARK RETIREMENT RESIDENCE,Alameda,SN,1,0,0,0,0
4/24/2020,MARINA GARDEN NURSING CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,MASONIC HOME,Alameda,SN,1,0,0,0,0
4/24/2020,MCCLURE POST ACUTE,Alameda,SN,1,0,0,0,0
4/24/2020,MEDICAL HILL HEALTHCARE CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,MERCY RETIREMENT & CARE CENTER,Alameda,SN,1,1,0,0,0
4/24/2020,MOCHO PARK CARE CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,MORTON BAKAR CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,OAKLAND HEALTHCARE & WELLNESS CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,OAKLAND HEIGHTS NURSING AND REHABILITATION,Alameda,SN,1,0,0,0,0
4/24/2020,PARK BRIDGE REHABILITATION AND WELLNESS CENTER,Alameda,SN,1,1,0,0,0
4/24/2020,PARK CENTRAL CARE AND REHABILITATION CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,PARKVIEW HEALTHCARE CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,PIEDMONT GARDENS HEALTH FACILITY,Alameda,SN,1,0,0,0,0
4/24/2020,PLEASANTON NURSING AND REHABILITATION CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,"PRINCETON MANOR HEALTHCARE CENTER, LLC",Alameda,SN,1,0,0,0,0
4/24/2020,"REDWOOD CONVALESCENT HOSPITAL, INC.",Alameda,SN,1,0,1,0,0
4/24/2020,REDWOOD HEALTHCARE CENTER LLC,Alameda,SN,1,1,22,0,0
4/24/2020,SAN LEANDRO HEALTHCARE CENTER,Alameda,SN,1,1,0,0,0
4/24/2020,SILVER OAK MANOR,Alameda,SN,1,0,0,0,0
4/24/2020,ST ANTHONY CARE CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,ST CHRISTOPHER CONVALESCENT HOSPITAL,Alameda,SN,1,0,0,0,0
4/24/2020,ST FRANCIS HEALTHCARE CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,ST JOHN KRONSTADT CONVALESCENT CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,ST PAULS TOWERS,Alameda,SN,1,0,1,0,0
4/24/2020,THE REHABILITATION CENTER OF OAKLAND,Alameda,SN,1,0,0,0,0
4/24/2020,THE VINEYARDS HEALTHCARE CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,VALLEY MEMORIAL HOSPITAL D/P SNF,Alameda,SN,1,0,0,0,0
4/24/2020,VALLEY POINTE NURSING & REHABILITATION CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,VISTA POST ACUTE,Alameda,SN,1,0,0,0,0
4/24/2020,WASHINGTON CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,WE CARE SKILLED NURSING FACILITY,Alameda,SN,1,0,0,0,0
4/24/2020,WINDSOR COUNTRY DRIVE CARE CENTER,Alameda,SN,1,0,0,0,0
4/24/2020,WINDSOR GARDENS CARE CENTER OF HAYWARD,Alameda,SN,1,0,0,0,0
4/24/2020,WINDSOR HEALTHCARE CENTER OF OAKLAND,Alameda,SN,1,1,0,0,0
4/24/2020,WINDSOR PARK CARE CENTER OF FREMONT,Alameda,SN,1,0,0,0,0
4/24/2020,WINDSOR POST-ACUTE CARE CENTER OF HAYWARD,Alameda,SN,1,19,16,0,0
4/24/2020,KIT CARSON NURSING & REHABILITATION CENTER,Amador,SN,5,0,0,0,0
4/24/2020,ARBOR POST ACUTE,Butte,SN,7,0,0,0,0
4/24/2020,CALIFORNIA PARK REHABILITATION HOSPITAL,Butte,SN,7,0,0,0,0
4/24/2020,COUNTRY CREST POST ACUTE,Butte,SN,7,0,0,0,0
4/24/2020,ORCHARD HOSPITAL D/P SNF,Butte,SN,7,0,0,0,0
4/24/2020,OROVILLE HOSPITAL POST-ACUTE CENTER,Butte,SN,7,0,0,0,0
4/24/2020,RIVERSIDE CONVALESCENT HOSPITAL,Butte,SN,7,0,0,0,0
4/24/2020,SHADOWBROOK POST ACUTE,Butte,SN,7,0,0,0,0
4/24/2020,WINDSOR CHICO CARE CENTER,Butte,SN,7,0,0,0,0
4/24/2020,WINDSOR CHICO CREEK CARE AND REHABILITATION CENTER,Butte,SN,7,0,0,0,0
4/24/2020,AVALON HEALTH CARE - SAN ANDREAS,Calaveras,SN,9,0,0,0,0
4/24/2020,COLUSA MEDICAL CENTER - SNF,Colusa,SN,11,0,0,0,0
4/24/2020,VALLEY WEST POST ACUTE,Colusa,SN,11,0,0,0,0
4/24/2020,ALHAMBRA CONVALESCENT HOSPITAL,Contra Costa,SN,13,0,0,0,0
4/24/2020,ANTIOCH CONVALESCENT HOSPITAL,Contra Costa,SN,13,0,0,0,0
4/24/2020,BAYBERRY SKILLED NURSING & HEALTHCARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,CREEKSIDE HEALTHCARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,DANVILLE POST-ACUTE REHAB,Contra Costa,SN,13,0,0,0,0
4/24/2020,DIAMOND RIDGE HEALTHCARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,GREENRIDGE SENIOR CARE,Contra Costa,SN,13,0,0,0,0
4/24/2020,LA CASA VIA TRANSITIONAL CARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,LEGACY NURSING AND REHABILITATION CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,LONE TREE CONVALESCENT HOSPITAL,Contra Costa,SN,13,0,0,0,0
4/24/2020,MANOR CARE HEALTH SERVICES-TICE VALLEY,Contra Costa,SN,13,0,0,0,0
4/24/2020,MANORCARE HEALTH SERVICES - ROSSMOOR,Contra Costa,SN,13,0,0,0,0
4/24/2020,MARTINEZ CONVALESCENT HOSPITAL,Contra Costa,SN,13,0,0,0,0
4/24/2020,MORAGA POST ACUTE,Contra Costa,SN,13,0,0,0,0
4/24/2020,"ORINDA CARE CENTER, LLC",Contra Costa,SN,13,1,31,0,0
4/24/2020,PATTERSON CARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,PITTSBURG SKILLED NURSING CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,PLEASANT HILL POST ACUTE,Contra Costa,SN,13,0,0,0,0
4/24/2020,SAN MIGUEL VILLA,Contra Costa,SN,13,0,0,0,0
4/24/2020,SAN PABLO HEALTHCARE & WELLNESS CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,SAN RAMON REGIONAL MEDICAL CENTER D/P SNF,Contra Costa,SN,13,0,0,0,0
4/24/2020,SHIELDS NURSING CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,SHIELDS RICHMOND NURSING CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,STONEBROOK HEALTHCARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,TAMPICO TERRACE CARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,THE REUTLINGER COMMUNITY,Contra Costa,SN,13,0,0,0,0
4/24/2020,VALE HEALTHCARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,VINTAGE ESTATES OF RICHMOND,Contra Costa,SN,13,0,0,0,0
4/24/2020,WALNUT CREEK SKILLED NURSING & REHABILITATION CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,WILLOW PASS HEALTHCARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,WINDSOR MANOR REHABILITATION CENTER OF CONCORD,Contra Costa,SN,13,0,0,0,0
4/24/2020,WINDSOR ROSEWOOD CARE CENTER,Contra Costa,SN,13,0,0,0,0
4/24/2020,CRESCENT CITY SKILLED NURSING,Del Norte,SN,15,0,0,0,0
4/24/2020,BARTON HOSPITAL D/P SNF,El Dorado,SN,17,0,0,0,0
4/24/2020,GOLD COUNTRY HEALTH CENTER,El Dorado,SN,17,0,0,0,0
4/24/2020,MARSHALL MEDICAL CENTER D/P SNF,El Dorado,SN,17,0,0,0,0
4/24/2020,THE PINES AT PLACERVILLE HEALTHCARE CENTER,El Dorado,SN,17,0,0,0,0
4/24/2020,WESTERN SLOPE HEALTH CENTER,El Dorado,SN,17,0,0,0,0
4/24/2020,"BETHEL LUTHERAN HOME, INC.",Fresno,SN,19,0,0,0,0
4/24/2020,"CALIFORNIA HOME FOR THE AGED, INC.",Fresno,SN,19,0,0,0,0
4/24/2020,COALINGA REGIONAL MEDICAL CENTER DP/SNF,Fresno,SN,19,0,0,0,0
4/24/2020,COMMUNITY SUBACUTE AND TRANSITIONAL CARE CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,DYCORA TRANSITIONAL HEALTH - CLOVIS,Fresno,SN,19,0,0,0,0
4/24/2020,DYCORA TRANSITIONAL HEALTH - COMMUNITY CARE,Fresno,SN,19,0,0,0,0
4/24/2020,DYCORA TRANSITIONAL HEALTH - FOWLER,Fresno,SN,19,0,0,0,0
4/24/2020,DYCORA TRANSITIONAL HEALTH - FRESNO,Fresno,SN,19,0,0,0,0
4/24/2020,DYCORA TRANSITIONAL HEALTH - MANCHESTER,Fresno,SN,19,0,0,0,0
4/24/2020,DYCORA TRANSITIONAL HEALTH - MEMORY CARE OF FRESNO,Fresno,SN,19,0,0,0,0
4/24/2020,DYCORA TRANSITIONAL HEALTH - REEDLEY,Fresno,SN,19,0,0,0,0
4/24/2020,DYCORA TRANSITIONAL HEALTH - SANGER,Fresno,SN,19,0,0,0,0
4/24/2020,EVERGREEN CARE CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,FOWLER CARE CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,FRESNO POSTACUTE CARE,Fresno,SN,19,0,0,0,0
4/24/2020,HEALTHCARE CENTRE OF FRESNO,Fresno,SN,19,0,0,0,0
4/24/2020,HORIZON HEALTH AND SUBACUTE CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,KINGSBURG CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,"MANNING GARDENS CARE CENTER, INC.",Fresno,SN,19,0,0,0,0
4/24/2020,NORTH POINTE HEALTHCARE CENTRE,Fresno,SN,19,0,0,0,0
4/24/2020,OAKWOOD GARDENS CARE CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,PACIFIC GARDENS NURSING AND REHABILITATION CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,PALM VILLAGE RETIREMENT COMMUNITY HEALTH CARE CTR.,Fresno,SN,19,0,0,0,0
4/24/2020,ROLLING HILLS CARE CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,SIERRA VIEW HOMES INC.,Fresno,SN,19,0,0,0,0
4/24/2020,SIERRA VISTA HEALTHCARE,Fresno,SN,19,0,0,0,0
4/24/2020,SUNNYSIDE CONVALESCENT HOSPITAL,Fresno,SN,19,0,0,0,0
4/24/2020,THE TERRACES AT SAN JOAQUIN GARDENS VILLAGE,Fresno,SN,19,0,0,0,0
4/24/2020,TWILIGHT HAVEN,Fresno,SN,19,0,0,0,0
4/24/2020,VALLEY HEALTHCARE CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,VETERANS HOME OF CALIFORNIA - FRESNO,Fresno,SN,19,0,0,0,0
4/24/2020,WILLOW CREEK HEALTHCARE CENTER,Fresno,SN,19,0,0,0,0
4/24/2020,WILLOWS POST ACUTE,Glenn,SN,21,0,0,0,0
4/24/2020,"EUREKA REHAB & WELLNESS CENTER, LP",Humboldt,SN,23,0,0,0,0
4/24/2020,"FORTUNA REHABILITATION & WELLNESS CENTER, LP",Humboldt,SN,23,0,0,0,0
4/24/2020,"GRANADA REHAB & WELLNESS CENTER, LP",Humboldt,SN,23,0,0,0,0
4/24/2020,JEROLD PHELPS COMMUNITY HOSPITAL D/P SNF,Humboldt,SN,23,0,0,0,0
4/24/2020,"PACIFIC REHABILITATION & WELLNESS CENTER, LP",Humboldt,SN,23,0,0,0,0
4/24/2020,"SEAVIEW REHABILITATION & WELLNESS CENTER, LP",Humboldt,SN,23,0,0,0,0
4/24/2020,"IMPERIAL HEIGHTS HEALTHCARE & WELLNESS CENTRE, LLC",Imperial,SN,25,0,0,0,0
4/24/2020,IMPERIAL MANOR,Imperial,SN,25,0,0,0,0
4/24/2020,VALLEY CONVALESCENT CENTER,Imperial,SN,25,0,0,0,0
4/24/2020,BISHOP CARE CENTER,Inyo,SN,27,0,0,0,0
4/24/2020,SOUTHERN INYO HOSPITAL D/P SNF,Inyo,SN,27,0,0,0,0
4/24/2020,BELLA SERA,Kern,SN,29,0,0,0,0
4/24/2020,BROOKDALE RIVERWALK SNF (CA),Kern,SN,29,0,0,0,0
4/24/2020,DELANO DISTRICT SKILLED NURSING FACILITY,Kern,SN,29,0,0,0,0
4/24/2020,DELANO REGIONAL MEDICAL CENTER D/P SNF,Kern,SN,29,0,0,0,0
4/24/2020,GOLDEN LIVING CENTER - SHAFTER,Kern,SN,29,0,0,0,0
4/24/2020,HEIGHT STREET SKILLED CARE,Kern,SN,29,0,0,0,0
4/24/2020,KERN RIVER TRANSITIONAL CARE,Kern,SN,29,0,0,0,0
4/24/2020,KERN VALLEY HEALTHCARE DISTRICT D/P SNF,Kern,SN,29,0,0,0,0
4/24/2020,"KINGSTON HEALTHCARE CENTER, LLC",Kern,SN,29,0,0,0,0
4/24/2020,PARKVIEW JULIAN CONVALESCENT,Kern,SN,29,0,0,0,0
4/24/2020,RIDGECREST REGIONAL TRANSITIONAL CARE AND REHABILITATION UNIT,Kern,SN,29,0,0,0,0
4/24/2020,ROSEWOOD HEALTH FACILITY,Kern,SN,29,0,0,0,0
4/24/2020,SAN JOAQUIN NURSING CENTER,Kern,SN,29,0,0,0,0
4/24/2020,THE ORCHARDS POST-ACUTE,Kern,SN,29,0,1,0,0
4/24/2020,THE REHABILITATION CENTER OF BAKERSFIELD,Kern,SN,29,0,0,0,0
4/24/2020,VALLEY CONVALESCENT HOSPITAL,Kern,SN,29,0,0,0,0
4/24/2020,VALLEY VIEW CARE CENTER,Kern,SN,29,0,0,0,0
4/24/2020,WINDSOR POST-ACUTE CENTER OF ARVIN,Kern,SN,29,0,0,0,0
4/24/2020,WINDSOR POST-ACUTE CENTER OF BAKERSFIELD,Kern,SN,29,0,0,0,0
4/24/2020,"HACIENDA POST ACUTE, INC.",Kings,SN,31,0,0,0,0
4/24/2020,HANFORD POST ACUTE,Kings,SN,31,0,0,0,0
4/24/2020,KINGS NURSING & REHABILITATION CENTER,Kings,SN,31,0,0,0,0
4/24/2020,LAKEPORT POST ACUTE,Lake,SN,33,0,0,0,0
4/24/2020,MEADOWOOD NURSING CENTER,Lake,SN,33,0,0,0,0
4/24/2020,ROCKY POINT CARE CENTER,Lake,SN,33,0,0,0,0
4/24/2020,LASSEN NURSING & REHABILITATION CENTER,Lassen,SN,35,0,0,0,0
4/24/2020,AFFINITY HEALTHCARE CENTER,Los Angeles,SN,37,0,1,0,0
4/24/2020,ALAMEDA CARE CENTER,Los Angeles,SN,37,1,33,0,0
4/24/2020,ALAMITOS BELMONT REHABILITATION HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,ALCOTT REHABILITATION HOSPITAL,Los Angeles,SN,37,1,1,0,0
4/24/2020,ALDEN TERRACE CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,1,0,0
4/24/2020,ALEXANDRIA CARE CENTER,Los Angeles,SN,37,0,1,0,0
4/24/2020,"ALHAMBRA HEALTHCARE & WELLNESS CENTRE, LP",Los Angeles,SN,37,0,0,0,0
4/24/2020,ALHAMBRA HOSPITAL MEDICAL CENTER D/P SNF,Los Angeles,SN,37,0,0,0,0
4/24/2020,ALL SAINTS HEALTHCARE,Los Angeles,SN,37,0,0,0,0
4/24/2020,ANGELS NURSING HEALTH CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,ANTELOPE VALLEY CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,ARARAT CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,ARARAT NURSING FACILITY,Los Angeles,SN,37,0,0,0,0
4/24/2020,ARBOR GLEN CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,ARCADIA CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,ARTESIA CHRISTIAN HOME INC.,Los Angeles,SN,37,0,0,0,0
4/24/2020,ASTORIA NURSING AND REHAB CENTER,Los Angeles,SN,37,0,1,0,0
4/24/2020,ATHERTON BAPTIST HOME-SAM B. WEST,Los Angeles,SN,37,0,0,0,0
4/24/2020,ATLANTIC MEMORIAL HEALTHCARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,AUTUMN HILLS HEALTH CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,AVALON VILLA CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,BALDWIN GARDENS NURSING CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,BAY CREST CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,BEACHSIDE POST ACUTE,Los Angeles,SN,37,0,0,0,0
4/24/2020,BEACHWOOD POST-ACUTE & REHAB,Los Angeles,SN,37,0,12,0,0
4/24/2020,BEACON HEALTHCARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,BEL TOOREN VILLA CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,BEL VISTA HEALTHCARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,BELL CONVALESCENT HOSPITAL,Los Angeles,SN,37,1,25,0,0
4/24/2020,BELLFLOWER POST ACUTE,Los Angeles,SN,37,0,0,0,0
4/24/2020,BERKLEY EAST CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,BERKLEY VALLEY CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,BERKLEY WEST CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,BEVERLY WEST HEALTHCARE,Los Angeles,SN,37,0,0,0,0
4/24/2020,BIXBY KNOLLS TOWERS HEALTH CARE & REHAB CENTER,Los Angeles,SN,37,1,1,0,0
4/24/2020,BONNIE BRAE SKILLED NURSING,Los Angeles,SN,37,1,1,0,0
4/24/2020,BRENTWOOD HEALTH CARE CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,BRIARCREST NURSING CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,BRIER OAK ON SUNSET,Los Angeles,SN,37,0,61,0,0
4/24/2020,BRIGHTON CARE CENTER,Los Angeles,SN,37,1,57,0,0
4/24/2020,BROADWAY BY THE SEA,Los Angeles,SN,37,1,19,0,0
4/24/2020,BROADWAY HEALTHCARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,BROADWAY MANOR CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,BROOKDALE NORTHRIDGE,Los Angeles,SN,37,0,0,0,0
4/24/2020,BROOKDALE SAN DIMAS,Los Angeles,SN,37,0,0,0,0
4/24/2020,BROOKFIELD HEALTHCARE CENTER,Los Angeles,SN,37,1,1,0,0
4/24/2020,BUENA VENTURA POST ACUTE CARE CENTER,Los Angeles,SN,37,1,1,0,0
4/24/2020,BURBANK HEALTHCARE AND REHABILITATION CENTER,Los Angeles,SN,37,1,1,0,0
4/24/2020,BURLINGTON CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,CALIFORNIA HEALTHCARE AND REHABILITATION CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,CALIFORNIA POST ACUTE,Los Angeles,SN,37,1,1,0,0
4/24/2020,CALIFORNIA POST-ACUTE CARE,Los Angeles,SN,37,1,1,0,0
4/24/2020,CAMELLIA GARDENS CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,CANYON OAKS NURSING AND REHABILITATION CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,CASA BONITA CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,CASITAS CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,CATALINA ISLAND MEDICAL CENTER D/P SNF,Los Angeles,SN,37,0,0,0,0
4/24/2020,CATERED MANOR NURSING CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,CENTINELA SKILLED NURSING & WELLNESS CENTRE,Los Angeles,SN,37,0,0,0,0
4/24/2020,"CENTURY VILLA, INC.",Los Angeles,SN,37,1,1,0,0
4/24/2020,CHANDLER CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,CHATSWORTH PARK HEALTH CARE CENTER,Los Angeles,SN,37,1,1,0,0
4/24/2020,CHINO VALLEY HEALTH CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,CLARA BALDWIN STOCKER HOME,Los Angeles,SN,37,0,0,0,0
4/24/2020,CLAREMONT CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,CLAREMONT MANOR CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,CLEAR VIEW CONVALESCENT CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,CLEAR VIEW SANITARIUM,Los Angeles,SN,37,0,0,0,0
4/24/2020,COAST CARE CONVALESCENT CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,COLLEGE VISTA POST-ACUTE,Los Angeles,SN,37,0,0,0,0
4/24/2020,COLONIAL CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COLONIAL GARDENS NURSING HOME,Los Angeles,SN,37,1,1,0,0
4/24/2020,COMMUNITY CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY MANOR HEALTHCARE,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY OAKS CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY VILLA BAY VISTA HEALTHCARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY VILLA BELMONT HEIGHTS HEALTHCARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY VILLA CLAREMONT HEALTHCARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY VILLA EAST NURSING CENTER,Los Angeles,SN,37,1,1,0,0
4/24/2020,COUNTRY VILLA LOS FELIZ NURSING CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY VILLA MAR VISTA NURSING CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,COUNTRY VILLA NORTH CONVALESCENT CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY VILLA PAVILION NURSING CENTER,Los Angeles,SN,37,1,27,0,0
4/24/2020,COUNTRY VILLA REHABILITATION CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY VILLA SHERATON NURSING AND REHAB. CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,COUNTRY VILLA SOUTH CONVALESCENT CENTER,Los Angeles,SN,37,1,45,0,0
4/24/2020,COUNTRY VILLA TERRACE NURSING CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,COUNTRY VILLA WESTWOOD CONVALESCENT CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,COUNTRY VILLA WILSHIRE CONVALESCENT CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,COURTYARD CARE CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,COVINA REHABILITATION CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,CRENSHAW NURSING HOME,Los Angeles,SN,37,0,0,0,0
4/24/2020,CULVER WEST HEALTH CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,DEL AMO GARDENS CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,DEL MAR CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,DEPARTMENT OF STATE HOSPITALS - METROPOLITAN,Los Angeles,SN,37,0,0,0,0
4/24/2020,"DESERT CANYON POST ACUTE, LLC",Los Angeles,SN,37,0,0,0,0
4/24/2020,DOWNEY COMMUNITY HEALTH CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,DOWNEY POST ACUTE,Los Angeles,SN,37,1,1,0,0
4/24/2020,DREIER'S NURSING CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,DRIFTWOOD HEALTHCARE CENTER,Los Angeles,SN,37,1,0,0,0
4/24/2020,EAST LOS ANGELES DOCTORS HOSPITAL D/P SNF,Los Angeles,SN,37,1,1,0,0
4/24/2020,EASTLAND SUBACUTE AND REHABILITATION CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,EDGEWATER SKILLED NURSING CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,EISENBERG VILLAGE,Los Angeles,SN,37,1,1,0,0
4/24/2020,EL ENCANTO HEALTHCARE AND HABILITATION CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,EL MONTE CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,EL RANCHO VISTA HEALTH CARE CENTER,Los Angeles,SN,37,1,16,0,0
4/24/2020,ELMCREST CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,EMANATE HEALTH HOSPICE,Los Angeles,SN,37,0,0,0,0
4/24/2020,"EMANATE HEALTH INTER-COMMUNITY HOSPITAL, D/P SNF",Los Angeles,SN,37,0,0,0,0
4/24/2020,EMERALD TERRACE CONVALESCENT HOSPITAL,Los Angeles,SN,37,0,0,0,0
4/24/2020,ENCINO HOSPITAL MEDICAL CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,FIDELITY HEALTH CARE,Los Angeles,SN,37,0,0,0,0
4/24/2020,FIRESIDE HEALTH CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,"FLOWER VILLA, INC.",Los Angeles,SN,37,1,1,0,0
4/24/2020,FOOTHILL HEIGHTS CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,FOUNTAIN VIEW SUBACUTE AND NURSING CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,"FOUR SEASONS HEALTHCARE & WELLNESS CENTER, LP",Los Angeles,SN,37,1,1,0,0
4/24/2020,GARDEN CREST REHABILITATION CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,GARDEN VIEW POST-ACUTE REHABILITATION,Los Angeles,SN,37,0,0,0,0
4/24/2020,GARDENA CONVALESCENT CENTER,Los Angeles,SN,37,1,18,0,0
4/24/2020,GEM TRANSITIONAL CARE CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,GLADSTONE CARE AND REHABILITATION CENTER,Los Angeles,SN,37,0,0,0,0
4/24/2020,GLENDALE ADVENTIST MEDICAL CENTER D/P SNF,Los Angeles,SN,37,0,0,0,0
4/24/2020,GLENDALE HEALTHCARE CENTER,Los Angeles,SN,37,1,1,0,0
4/24/2020,GLENDALE MEMORIAL HOSPITAL AND HEALTH CTR. D/P SNF,Los Angeles,SN,37,0,0,0,0
4/24/2020,GLENDALE POST ACUTE CENTER,Los Angeles,SN,37,1,1,0,0
4/24/2020,GLENDORA CANYON TRANSITIONAL CARE UNIT,Los Angeles,SN,37,0,0,0,0
4/24/2020,"GLENDORA GRAND, INC.",Los Angeles,SN,37,0,0,0,0
4/24/2020,GLENHAVEN HEALTHCARE,Los Angeles,SN,37,0,0,0,0
4/24/2020,GLENOAKS CONV. HOSPITAL,Los Angeles,SN,37,0,0,0,0
