date,state,fips,cases,deaths,case_day,death_day
4/10/2020,North Carolina,37,3906,78,255,4
4/11/2020,North Carolina,37,4310,86,404,8
4/12/2020,North Carolina,37,4520,86,210,0
4/13/2020,North Carolina,37,4788,91,268,5
4/14/2020,North Carolina,37,4992,116,204,25
4/15/2020,North Carolina,37,5123,128,131,12
4/16/2020,North Carolina,37,5463,140,340,12
4/17/2020,North Carolina,37,5859,159,396,19
4/18/2020,North Carolina,37,6140,175,281,16
4/19/2020,North Carolina,37,6493,183,353,8
4/20/2020,North Carolina,37,6764,187,271,4
4/21/2020,North Carolina,37,6951,217,187,30
4/22/2020,North Carolina,37,7220,242,269,25
4/23/2020,North Carolina,37,7608,253,388,11
4/24/2020,North Carolina,37,8052,270,444,17
4/25/2020,North Carolina,37,8542,300,490,30
4/26/2020,North Carolina,37,8830,309,288,9
4/27/2020,North Carolina,37,9035,331,205,22
4/28/2020,North Carolina,37,9568,353,533,22
4/29/2020,North Carolina,37,9947,366,379,13
4/30/2020,North Carolina,37,10507,385,560,19
5/1/2020,North Carolina,37,10922,405,415,20
5/2/2020,North Carolina,37,11514,428,592,23
5/3/2020,North Carolina,37,11668,436,154,8
5/4/2020,North Carolina,37,11871,454,203,18
5/5/2020,North Carolina,37,12283,477,412,23
5/6/2020,North Carolina,37,12783,497,500,20
5/7/2020,North Carolina,37,13431,521,648,24
5/8/2020,North Carolina,37,13879,537,448,16
5/9/2020,North Carolina,37,14387,554,508,17
5/10/2020,North Carolina,37,14783,561,396,7
5/11/2020,North Carolina,37,15069,571,286,10
5/12/2020,North Carolina,37,15402,597,333,26
5/13/2020,North Carolina,37,15850,615,448,18
5/14/2020,North Carolina,37,16593,632,743,17
5/15/2020,North Carolina,37,17190,660,597,28
5/16/2020,North Carolina,37,18009,671,819,11
5/17/2020,North Carolina,37,18537,679,528,8
5/18/2020,North Carolina,37,19121,684,584,5
5/19/2020,North Carolina,37,19762,711,641,27
5/20/2020,North Carolina,37,20221,721,459,10
5/21/2020,North Carolina,37,20915,733,694,12
5/22/2020,North Carolina,37,21661,754,746,21
5/23/2020,North Carolina,37,22731,763,1070,9
5/24/2020,North Carolina,37,23231,771,500,8
5/25/2020,North Carolina,37,23997,780,766,9
5/26/2020,North Carolina,37,24188,789,191,9
5/27/2020,North Carolina,37,24787,827,599,38
5/28/2020,North Carolina,37,25616,859,829,32
5/29/2020,North Carolina,37,26735,888,1119,29
5/30/2020,North Carolina,37,27761,903,1026,15
5/31/2020,North Carolina,37,28686,911,925,8
6/1/2020,North Carolina,37,29368,923,682,12
6/2/2020,North Carolina,37,30052,950,684,27
6/3/2020,North Carolina,37,31013,971,961,21
6/4/2020,North Carolina,37,32276,993,1263,22
6/5/2020,North Carolina,37,33417,1001,1141,8
6/6/2020,North Carolina,37,34809,1020,1392,19
6/7/2020,North Carolina,37,35663,1024,854,4
6/8/2020,North Carolina,37,36581,1041,918,17
6/9/2020,North Carolina,37,37393,1069,812,28
3/11/2020,North Dakota,38,1,0,1,0
3/12/2020,North Dakota,38,1,0,0,0
3/13/2020,North Dakota,38,1,0,0,0
3/14/2020,North Dakota,38,1,0,0,0
3/15/2020,North Dakota,38,1,0,0,0
3/16/2020,North Dakota,38,1,0,0,0
3/17/2020,North Dakota,38,5,0,4,0
3/18/2020,North Dakota,38,7,0,2,0
3/19/2020,North Dakota,38,19,0,12,0
3/20/2020,North Dakota,38,27,0,8,0
3/21/2020,North Dakota,38,28,0,1,0
3/22/2020,North Dakota,38,30,0,2,0
3/23/2020,North Dakota,38,32,0,2,0
3/24/2020,North Dakota,38,36,0,4,0
3/25/2020,North Dakota,38,45,0,9,0
3/26/2020,North Dakota,38,58,0,13,0
3/27/2020,North Dakota,38,68,1,10,1
3/28/2020,North Dakota,38,93,1,25,0
3/29/2020,North Dakota,38,97,1,4,0
3/30/2020,North Dakota,38,108,3,11,2
3/31/2020,North Dakota,38,126,3,18,0
4/1/2020,North Dakota,38,147,3,21,0
4/2/2020,North Dakota,38,159,3,12,0
4/3/2020,North Dakota,38,173,3,14,0
4/4/2020,North Dakota,38,186,3,13,0
4/5/2020,North Dakota,38,207,3,21,0
4/6/2020,North Dakota,38,225,3,18,0
4/7/2020,North Dakota,38,237,4,12,1
4/8/2020,North Dakota,38,251,4,14,0
4/9/2020,North Dakota,38,269,5,18,1
4/10/2020,North Dakota,38,278,7,9,2
4/11/2020,North Dakota,38,293,7,15,0
4/12/2020,North Dakota,38,308,8,15,1
4/13/2020,North Dakota,38,331,9,23,1
4/14/2020,North Dakota,38,341,9,10,0
4/15/2020,North Dakota,38,365,9,24,0
4/16/2020,North Dakota,38,393,9,28,0
4/17/2020,North Dakota,38,439,9,46,0
4/18/2020,North Dakota,38,528,9,89,0
4/19/2020,North Dakota,38,585,10,57,1
4/20/2020,North Dakota,38,627,13,42,3
4/21/2020,North Dakota,38,644,13,17,0
4/22/2020,North Dakota,38,679,14,35,1
4/23/2020,North Dakota,38,709,15,30,1
4/24/2020,North Dakota,38,748,15,39,0
4/25/2020,North Dakota,38,803,16,55,1
4/26/2020,North Dakota,38,867,17,64,1
4/27/2020,North Dakota,38,942,19,75,2
4/28/2020,North Dakota,38,991,19,49,0
4/29/2020,North Dakota,38,1033,19,42,0
4/30/2020,North Dakota,38,1067,19,34,0
5/1/2020,North Dakota,38,1107,23,40,4
5/2/2020,North Dakota,38,1153,24,46,1
5/3/2020,North Dakota,38,1191,25,38,1
5/4/2020,North Dakota,38,1225,25,34,0
5/5/2020,North Dakota,38,1266,25,41,0
5/6/2020,North Dakota,38,1323,31,57,6
5/7/2020,North Dakota,38,1371,31,48,0
5/8/2020,North Dakota,38,1425,33,54,2
5/9/2020,North Dakota,38,1464,35,39,2
5/10/2020,North Dakota,38,1491,35,27,0
5/11/2020,North Dakota,38,1518,36,27,1
5/12/2020,North Dakota,38,1571,38,53,2
5/13/2020,North Dakota,38,1647,40,76,2
5/14/2020,North Dakota,38,1712,40,65,0
5/15/2020,North Dakota,38,1761,42,49,2
5/16/2020,North Dakota,38,1848,42,87,0
5/17/2020,North Dakota,38,1900,43,52,1
5/18/2020,North Dakota,38,1931,44,31,1
5/19/2020,North Dakota,38,1994,45,63,1
5/20/2020,North Dakota,38,2095,49,101,4
5/21/2020,North Dakota,38,2229,51,134,2
5/22/2020,North Dakota,38,2317,52,88,1
5/23/2020,North Dakota,38,2365,52,48,0
5/24/2020,North Dakota,38,2418,53,53,1
5/25/2020,North Dakota,38,2457,54,39,1
5/26/2020,North Dakota,38,2422,54,-35,0
5/27/2020,North Dakota,38,2442,59,20,5
5/28/2020,North Dakota,38,2484,60,42,1
5/29/2020,North Dakota,38,2523,62,39,2
5/30/2020,North Dakota,38,2557,63,34,1
5/31/2020,North Dakota,38,2580,64,23,1
6/1/2020,North Dakota,38,2628,64,48,0
6/2/2020,North Dakota,38,2649,68,21,4
6/3/2020,North Dakota,38,2682,69,33,1
6/4/2020,North Dakota,38,2709,69,27,0
6/5/2020,North Dakota,38,2748,74,39,5
6/6/2020,North Dakota,38,2819,75,71,1
6/7/2020,North Dakota,38,2864,75,45,0
6/8/2020,North Dakota,38,2883,75,19,0
6/9/2020,North Dakota,38,2904,75,21,0
3/28/2020,Northern Mariana Islands,69,2,0,2,0
3/29/2020,Northern Mariana Islands,69,2,0,0,0
3/30/2020,Northern Mariana Islands,69,2,0,0,0
3/31/2020,Northern Mariana Islands,69,2,0,0,0
4/1/2020,Northern Mariana Islands,69,6,1,4,1
4/2/2020,Northern Mariana Islands,69,8,1,2,0
4/3/2020,Northern Mariana Islands,69,8,1,0,0
4/4/2020,Northern Mariana Islands,69,8,1,0,0
4/5/2020,Northern Mariana Islands,69,8,1,0,0
4/6/2020,Northern Mariana Islands,69,8,1,0,0
4/7/2020,Northern Mariana Islands,69,8,2,0,1
4/8/2020,Northern Mariana Islands,69,11,2,3,0
4/9/2020,Northern Mariana Islands,69,11,2,0,0
4/10/2020,Northern Mariana Islands,69,11,2,0,0
4/11/2020,Northern Mariana Islands,69,11,2,0,0
4/12/2020,Northern Mariana Islands,69,11,2,0,0
4/13/2020,Northern Mariana Islands,69,11,2,0,0
4/14/2020,Northern Mariana Islands,69,13,2,2,0
4/15/2020,Northern Mariana Islands,69,13,2,0,0
4/16/2020,Northern Mariana Islands,69,13,2,0,0
4/17/2020,Northern Mariana Islands,69,14,2,1,0
4/18/2020,Northern Mariana Islands,69,14,2,0,0
4/19/2020,Northern Mariana Islands,69,14,2,0,0
4/20/2020,Northern Mariana Islands,69,14,2,0,0
4/21/2020,Northern Mariana Islands,69,14,2,0,0
4/22/2020,Northern Mariana Islands,69,14,2,0,0
4/23/2020,Northern Mariana Islands,69,14,2,0,0
4/24/2020,Northern Mariana Islands,69,14,2,0,0
4/25/2020,Northern Mariana Islands,69,14,2,0,0
4/26/2020,Northern Mariana Islands,69,14,2,0,0
4/27/2020,Northern Mariana Islands,69,14,2,0,0
4/28/2020,Northern Mariana Islands,69,14,2,0,0
4/29/2020,Northern Mariana Islands,69,14,2,0,0
4/30/2020,Northern Mariana Islands,69,14,2,0,0
5/1/2020,Northern Mariana Islands,69,14,2,0,0
5/2/2020,Northern Mariana Islands,69,14,2,0,0
5/3/2020,Northern Mariana Islands,69,14,2,0,0
5/4/2020,Northern Mariana Islands,69,14,2,0,0
5/5/2020,Northern Mariana Islands,69,14,2,0,0
5/6/2020,Northern Mariana Islands,69,15,2,1,0
5/7/2020,Northern Mariana Islands,69,15,2,0,0
5/8/2020,Northern Mariana Islands,69,15,2,0,0
5/9/2020,Northern Mariana Islands,69,16,2,1,0
5/10/2020,Northern Mariana Islands,69,16,2,0,0
5/11/2020,Northern Mariana Islands,69,19,2,3,0
5/12/2020,Northern Mariana Islands,69,19,2,0,0
5/13/2020,Northern Mariana Islands,69,19,2,0,0
5/14/2020,Northern Mariana Islands,69,19,2,0,0
5/15/2020,Northern Mariana Islands,69,19,2,0,0
5/16/2020,Northern Mariana Islands,69,21,2,2,0
5/17/2020,Northern Mariana Islands,69,21,2,0,0
5/18/2020,Northern Mariana Islands,69,21,2,0,0
5/19/2020,Northern Mariana Islands,69,21,2,0,0
5/20/2020,Northern Mariana Islands,69,21,2,0,0
5/21/2020,Northern Mariana Islands,69,22,2,1,0
5/22/2020,Northern Mariana Islands,69,22,2,0,0
5/23/2020,Northern Mariana Islands,69,22,2,0,0
5/24/2020,Northern Mariana Islands,69,22,2,0,0
5/25/2020,Northern Mariana Islands,69,22,2,0,0
5/26/2020,Northern Mariana Islands,69,22,2,0,0
5/27/2020,Northern Mariana Islands,69,22,2,0,0
5/28/2020,Northern Mariana Islands,69,22,2,0,0
5/29/2020,Northern Mariana Islands,69,22,2,0,0
5/30/2020,Northern Mariana Islands,69,22,2,0,0
5/31/2020,Northern Mariana Islands,69,22,2,0,0
6/1/2020,Northern Mariana Islands,69,22,2,0,0
6/2/2020,Northern Mariana Islands,69,23,2,1,0
6/3/2020,Northern Mariana Islands,69,24,2,1,0
6/4/2020,Northern Mariana Islands,69,26,2,2,0
6/5/2020,Northern Mariana Islands,69,26,2,0,0
6/6/2020,Northern Mariana Islands,69,26,2,0,0
6/7/2020,Northern Mariana Islands,69,27,2,1,0
6/8/2020,Northern Mariana Islands,69,28,2,1,0
6/9/2020,Northern Mariana Islands,69,30,2,2,0
3/9/2020,Ohio,39,3,0,3,0
3/10/2020,Ohio,39,3,0,0,0
3/11/2020,Ohio,39,4,0,1,0
3/12/2020,Ohio,39,5,0,1,0
3/13/2020,Ohio,39,13,0,8,0
3/14/2020,Ohio,39,26,0,13,0
3/15/2020,Ohio,39,37,0,11,0
3/16/2020,Ohio,39,50,0,13,0
3/17/2020,Ohio,39,67,0,17,0
3/18/2020,Ohio,39,90,0,23,0
3/19/2020,Ohio,39,120,0,30,0
3/20/2020,Ohio,39,169,1,49,1
3/21/2020,Ohio,39,247,3,78,2
3/22/2020,Ohio,39,351,3,104,0
3/23/2020,Ohio,39,444,6,93,3
3/24/2020,Ohio,39,564,8,120,2
3/25/2020,Ohio,39,706,11,142,3
3/26/2020,Ohio,39,867,15,161,4
3/27/2020,Ohio,39,1144,22,277,7
3/28/2020,Ohio,39,1406,25,262,3
3/29/2020,Ohio,39,1665,30,259,5
3/30/2020,Ohio,39,1933,40,268,10
3/31/2020,Ohio,39,2199,55,266,15
4/1/2020,Ohio,39,2547,65,348,10
4/2/2020,Ohio,39,2902,81,355,16
4/3/2020,Ohio,39,3312,91,410,10
4/4/2020,Ohio,39,3739,102,427,11
4/5/2020,Ohio,39,4043,119,304,17
4/6/2020,Ohio,39,4450,142,407,23
4/7/2020,Ohio,39,4783,167,333,25
4/8/2020,Ohio,39,5149,193,366,26
4/9/2020,Ohio,39,5513,213,364,20
4/10/2020,Ohio,39,5879,231,366,18
4/11/2020,Ohio,39,6251,247,372,16
4/12/2020,Ohio,39,6605,253,354,6
4/13/2020,Ohio,39,6975,274,370,21
4/14/2020,Ohio,39,7280,324,305,50
4/15/2020,Ohio,39,7791,361,511,37
4/16/2020,Ohio,39,8414,389,623,28
4/17/2020,Ohio,39,9107,418,693,29
4/18/2020,Ohio,39,10222,451,1115,33
4/19/2020,Ohio,39,11602,471,1380,20
4/20/2020,Ohio,39,12919,509,1317,38
4/21/2020,Ohio,39,13725,557,806,48
4/22/2020,Ohio,39,14117,610,392,53
4/23/2020,Ohio,39,14694,656,577,46
4/24/2020,Ohio,39,15169,690,475,34
4/25/2020,Ohio,39,15587,711,418,21
4/26/2020,Ohio,39,15963,728,376,17
4/27/2020,Ohio,39,16325,753,362,25
4/28/2020,Ohio,39,16769,799,444,46
4/29/2020,Ohio,39,17303,937,534,138
4/30/2020,Ohio,39,18027,975,724,38
5/1/2020,Ohio,39,18743,1002,716,27
5/2/2020,Ohio,39,19335,1021,592,19
5/3/2020,Ohio,39,19914,1038,579,17
5/4/2020,Ohio,39,20474,1056,560,18
5/5/2020,Ohio,39,20969,1135,495,79
5/6/2020,Ohio,39,21576,1225,607,90
5/7/2020,Ohio,39,22131,1271,555,46
5/8/2020,Ohio,39,23018,1306,887,35
5/9/2020,Ohio,39,23697,1331,679,25
5/10/2020,Ohio,39,24086,1341,389,10
5/11/2020,Ohio,39,24785,1357,699,16
5/12/2020,Ohio,39,25257,1436,472,79
5/13/2020,Ohio,39,25727,1483,470,47
5/14/2020,Ohio,39,26363,1534,636,51
5/15/2020,Ohio,39,26956,1581,593,47
5/16/2020,Ohio,39,27476,1610,520,29
5/17/2020,Ohio,39,27925,1625,449,15
5/18/2020,Ohio,39,28455,1657,530,32
5/19/2020,Ohio,39,28953,1720,498,63
5/20/2020,Ohio,39,29437,1781,484,61
5/21/2020,Ohio,39,30168,1836,731,55
5/22/2020,Ohio,39,30795,1872,627,36
5/23/2020,Ohio,39,31408,1956,613,84
5/24/2020,Ohio,39,31911,1969,503,13
5/25/2020,Ohio,39,32477,1987,566,18
5/26/2020,Ohio,39,33006,2002,529,15
5/27/2020,Ohio,39,33439,2044,433,42
5/28/2020,Ohio,39,33915,2098,476,54
5/29/2020,Ohio,39,34566,2131,651,33
5/30/2020,Ohio,39,35034,2149,468,18
5/31/2020,Ohio,39,35513,2155,479,6
6/1/2020,Ohio,39,35984,2206,471,51
6/2/2020,Ohio,39,36350,2258,366,52
6/3/2020,Ohio,39,36792,2299,442,41
6/4/2020,Ohio,39,37282,2339,490,40
6/5/2020,Ohio,39,37758,2355,476,16
6/6/2020,Ohio,39,38111,2370,353,15
6/7/2020,Ohio,39,38476,2377,365,7
6/8/2020,Ohio,39,38837,2404,361,27
6/9/2020,Ohio,39,39162,2421,325,17
3/6/2020,Oklahoma,40,1,0,1,0
3/7/2020,Oklahoma,40,1,0,0,0
3/8/2020,Oklahoma,40,1,0,0,0
3/9/2020,Oklahoma,40,1,0,0,0
3/10/2020,Oklahoma,40,2,0,1,0
3/11/2020,Oklahoma,40,2,0,0,0
3/12/2020,Oklahoma,40,2,0,0,0
3/13/2020,Oklahoma,40,3,0,1,0
3/14/2020,Oklahoma,40,4,0,1,0
3/15/2020,Oklahoma,40,8,0,4,0
3/16/2020,Oklahoma,40,10,0,2,0
3/17/2020,Oklahoma,40,18,0,8,0
3/18/2020,Oklahoma,40,29,0,11,0
3/19/2020,Oklahoma,40,44,1,15,1
3/20/2020,Oklahoma,40,49,1,5,0
3/21/2020,Oklahoma,40,53,1,4,0
3/22/2020,Oklahoma,40,67,2,14,1
3/23/2020,Oklahoma,40,81,2,14,0
3/24/2020,Oklahoma,40,106,3,25,1
3/25/2020,Oklahoma,40,164,5,58,2
3/26/2020,Oklahoma,40,248,7,84,2
3/27/2020,Oklahoma,40,322,8,74,1
3/28/2020,Oklahoma,40,377,15,55,7
3/29/2020,Oklahoma,40,429,16,52,1
3/30/2020,Oklahoma,40,481,17,52,1
3/31/2020,Oklahoma,40,566,23,85,6
4/1/2020,Oklahoma,40,719,30,153,7
4/2/2020,Oklahoma,40,879,34,160,4
4/3/2020,Oklahoma,40,987,38,108,4
4/4/2020,Oklahoma,40,1159,42,172,4
4/5/2020,Oklahoma,40,1251,46,92,4
4/6/2020,Oklahoma,40,1326,51,75,5
4/7/2020,Oklahoma,40,1470,67,144,16
4/8/2020,Oklahoma,40,1523,79,53,12
4/9/2020,Oklahoma,40,1683,80,160,1
4/10/2020,Oklahoma,40,1794,88,111,8
4/11/2020,Oklahoma,40,1868,93,74,5
4/12/2020,Oklahoma,40,1970,96,102,3
4/13/2020,Oklahoma,40,2069,98,99,2
4/14/2020,Oklahoma,40,2184,109,115,11
4/15/2020,Oklahoma,40,2263,123,79,14
4/16/2020,Oklahoma,40,2357,131,94,8
4/17/2020,Oklahoma,40,2465,136,108,5
4/18/2020,Oklahoma,40,2570,139,105,3
4/19/2020,Oklahoma,40,2599,140,29,1
4/20/2020,Oklahoma,40,2680,143,81,3
4/21/2020,Oklahoma,40,2807,164,127,21
4/22/2020,Oklahoma,40,2894,169,87,5
4/23/2020,Oklahoma,40,3017,179,123,10
4/24/2020,Oklahoma,40,3120,188,103,9
4/25/2020,Oklahoma,40,3193,194,73,6
4/26/2020,Oklahoma,40,3253,195,60,1
4/27/2020,Oklahoma,40,3280,197,27,2
4/28/2020,Oklahoma,40,3410,207,130,10
4/29/2020,Oklahoma,40,3473,214,63,7
4/30/2020,Oklahoma,40,3618,222,145,8
5/1/2020,Oklahoma,40,3748,230,130,8
5/2/2020,Oklahoma,40,3851,238,103,8
5/3/2020,Oklahoma,40,3972,238,121,0
5/4/2020,Oklahoma,40,4044,238,72,0
5/5/2020,Oklahoma,40,4127,247,83,9
5/6/2020,Oklahoma,40,4201,253,74,6
5/7/2020,Oklahoma,40,4330,260,129,7
5/8/2020,Oklahoma,40,4424,266,94,6
5/9/2020,Oklahoma,40,4490,270,66,4
5/10/2020,Oklahoma,40,4589,272,99,2
5/11/2020,Oklahoma,40,4613,274,24,2
5/12/2020,Oklahoma,40,4731,278,118,4
5/13/2020,Oklahoma,40,4852,278,121,0
5/14/2020,Oklahoma,40,4962,284,110,6
5/15/2020,Oklahoma,40,5086,285,124,1
5/16/2020,Oklahoma,40,5237,288,151,3
5/17/2020,Oklahoma,40,5310,288,73,0
5/18/2020,Oklahoma,40,5398,288,88,0
5/19/2020,Oklahoma,40,5489,294,91,6
5/20/2020,Oklahoma,40,5532,299,43,5
5/21/2020,Oklahoma,40,5680,304,148,5
5/22/2020,Oklahoma,40,5849,307,169,3
5/23/2020,Oklahoma,40,5960,311,111,4
5/24/2020,Oklahoma,40,6037,311,77,0
5/25/2020,Oklahoma,40,6090,313,53,2
5/26/2020,Oklahoma,40,6137,318,47,5
5/27/2020,Oklahoma,40,6229,322,92,4
5/28/2020,Oklahoma,40,6270,326,41,4
5/29/2020,Oklahoma,40,6338,329,68,3
5/30/2020,Oklahoma,40,6418,334,80,5
5/31/2020,Oklahoma,40,6506,334,88,0
6/1/2020,Oklahoma,40,6573,334,67,0
6/2/2020,Oklahoma,40,6692,339,119,5
6/3/2020,Oklahoma,40,6805,341,113,2
6/4/2020,Oklahoma,40,6907,344,102,3
6/5/2020,Oklahoma,40,7004,345,97,1
6/6/2020,Oklahoma,40,7060,347,56,2
6/7/2020,Oklahoma,40,7151,348,91,1
6/8/2020,Oklahoma,40,7206,348,55,0
6/9/2020,Oklahoma,40,7364,353,158,5
2/28/2020,Oregon,41,1,0,1,0
2/29/2020,Oregon,41,1,0,0,0
3/1/2020,Oregon,41,2,0,1,0
3/2/2020,Oregon,41,2,0,0,0
3/3/2020,Oregon,41,2,0,0,0
3/4/2020,Oregon,41,2,0,0,0
3/5/2020,Oregon,41,2,0,0,0
3/6/2020,Oregon,41,2,0,0,0
3/7/2020,Oregon,41,6,0,4,0
3/8/2020,Oregon,41,13,0,7,0
3/9/2020,Oregon,41,13,0,0,0
3/10/2020,Oregon,41,14,0,1,0
3/11/2020,Oregon,41,20,0,6,0
3/12/2020,Oregon,41,30,0,10,0
3/13/2020,Oregon,41,30,0,0,0
3/14/2020,Oregon,41,36,1,6,1
3/15/2020,Oregon,41,39,1,3,0
3/16/2020,Oregon,41,46,1,7,0
3/17/2020,Oregon,41,66,2,20,1
3/18/2020,Oregon,41,74,3,8,1
3/19/2020,Oregon,41,87,3,13,0
3/20/2020,Oregon,41,114,3,27,0
3/21/2020,Oregon,41,137,4,23,1
3/22/2020,Oregon,41,161,5,24,1
3/23/2020,Oregon,41,191,5,30,0
3/24/2020,Oregon,41,209,8,18,3
3/25/2020,Oregon,41,266,10,57,2
3/26/2020,Oregon,41,316,11,50,1
3/27/2020,Oregon,41,414,12,98,1
3/28/2020,Oregon,41,479,13,65,1
3/29/2020,Oregon,41,548,13,69,0
3/30/2020,Oregon,41,606,16,58,3
3/31/2020,Oregon,41,690,18,84,2
4/1/2020,Oregon,41,736,19,46,1
4/2/2020,Oregon,41,826,21,90,2
4/3/2020,Oregon,41,899,22,73,1
4/4/2020,Oregon,41,999,26,100,4
4/5/2020,Oregon,41,1068,27,69,1
4/6/2020,Oregon,41,1132,29,64,2
4/7/2020,Oregon,41,1181,33,49,4
4/8/2020,Oregon,41,1239,38,58,5
4/9/2020,Oregon,41,1321,44,82,6
4/10/2020,Oregon,41,1371,48,50,4
4/11/2020,Oregon,41,1447,51,76,3
4/12/2020,Oregon,41,1527,52,80,1
4/13/2020,Oregon,41,1584,53,57,1
4/14/2020,Oregon,41,1633,55,49,2
4/15/2020,Oregon,41,1663,58,30,3
4/16/2020,Oregon,41,1736,64,73,6
4/17/2020,Oregon,41,1785,70,49,6
4/18/2020,Oregon,41,1844,72,59,2
4/19/2020,Oregon,41,1910,74,66,2
4/20/2020,Oregon,41,1956,75,46,1
4/21/2020,Oregon,41,2002,78,46,3
4/22/2020,Oregon,41,2059,78,57,0
4/23/2020,Oregon,41,2127,83,68,5
4/24/2020,Oregon,41,2177,86,50,3
4/25/2020,Oregon,41,2253,87,76,1
4/26/2020,Oregon,41,2311,91,58,4
4/27/2020,Oregon,41,2354,92,43,1
4/28/2020,Oregon,41,2385,99,31,7
4/29/2020,Oregon,41,2446,101,61,2
4/30/2020,Oregon,41,2510,103,64,2
5/1/2020,Oregon,41,2579,104,69,1
5/2/2020,Oregon,41,2635,109,56,5
5/3/2020,Oregon,41,2680,109,45,0
5/4/2020,Oregon,41,2759,109,79,0
5/5/2020,Oregon,41,2839,113,80,4
5/6/2020,Oregon,41,2916,115,77,2
5/7/2020,Oregon,41,2989,121,73,6
5/8/2020,Oregon,41,3068,124,79,3
5/9/2020,Oregon,41,3160,127,92,3
5/10/2020,Oregon,41,3228,127,68,0
5/11/2020,Oregon,41,3286,130,58,3
5/12/2020,Oregon,41,3359,130,73,0
5/13/2020,Oregon,41,3416,134,57,4
5/14/2020,Oregon,41,3479,137,63,3
5/15/2020,Oregon,41,3541,137,62,0
5/16/2020,Oregon,41,3612,137,71,0
5/17/2020,Oregon,41,3623,137,11,0
5/18/2020,Oregon,41,3687,138,64,1
5/19/2020,Oregon,41,3726,140,39,2
5/20/2020,Oregon,41,3801,144,75,4
5/21/2020,Oregon,41,3817,145,16,1
5/22/2020,Oregon,41,3864,147,47,2
5/23/2020,Oregon,41,3888,147,24,0
5/24/2020,Oregon,41,3927,148,39,1
5/25/2020,Oregon,41,3949,148,22,0
5/26/2020,Oregon,41,3967,148,18,0
5/27/2020,Oregon,41,4038,148,71,0
5/28/2020,Oregon,41,4086,151,48,3
5/29/2020,Oregon,41,4131,151,45,0
5/30/2020,Oregon,41,4185,153,54,2
5/31/2020,Oregon,41,4243,153,58,0
6/1/2020,Oregon,41,4302,154,59,1
6/2/2020,Oregon,41,4335,157,33,3
6/3/2020,Oregon,41,4399,159,64,2
6/4/2020,Oregon,41,4474,159,75,0
6/5/2020,Oregon,41,4580,161,106,2
6/6/2020,Oregon,41,4672,163,92,2
6/7/2020,Oregon,41,4809,164,137,1
6/8/2020,Oregon,41,4925,164,116,0
6/9/2020,Oregon,41,5022,169,97,5
3/6/2020,Pennsylvania,42,2,0,2,0
3/7/2020,Pennsylvania,42,4,0,2,0
3/8/2020,Pennsylvania,42,6,0,2,0
3/9/2020,Pennsylvania,42,10,0,4,0
3/10/2020,Pennsylvania,42,12,0,2,0
3/11/2020,Pennsylvania,42,16,0,4,0
3/12/2020,Pennsylvania,42,22,0,6,0
3/13/2020,Pennsylvania,42,41,0,19,0
3/14/2020,Pennsylvania,42,47,0,6,0
3/15/2020,Pennsylvania,42,68,0,21,0
3/16/2020,Pennsylvania,42,81,0,13,0
3/17/2020,Pennsylvania,42,101,0,20,0
3/18/2020,Pennsylvania,42,139,1,38,1
3/19/2020,Pennsylvania,42,187,1,48,0
3/20/2020,Pennsylvania,42,269,1,82,0
3/21/2020,Pennsylvania,42,388,2,119,1
3/22/2020,Pennsylvania,42,504,3,116,1
3/23/2020,Pennsylvania,42,644,6,140,3
3/24/2020,Pennsylvania,42,851,7,207,1
3/25/2020,Pennsylvania,42,1151,11,300,4
3/26/2020,Pennsylvania,42,1690,16,539,5
3/27/2020,Pennsylvania,42,2217,23,527,7
3/28/2020,Pennsylvania,42,2815,35,598,12
3/29/2020,Pennsylvania,42,3441,40,626,5
3/30/2020,Pennsylvania,42,4156,48,715,8
3/31/2020,Pennsylvania,42,4997,72,841,24
4/1/2020,Pennsylvania,42,5805,74,808,2
4/2/2020,Pennsylvania,42,7016,90,1211,16
4/3/2020,Pennsylvania,42,8420,102,1404,12
4/4/2020,Pennsylvania,42,10109,139,1689,37
4/5/2020,Pennsylvania,42,11589,159,1480,20
4/6/2020,Pennsylvania,42,13074,169,1485,10
4/7/2020,Pennsylvania,42,14582,240,1508,71
4/8/2020,Pennsylvania,42,16414,313,1832,73
4/9/2020,Pennsylvania,42,18379,344,1965,31
4/10/2020,Pennsylvania,42,20128,435,1749,91
4/11/2020,Pennsylvania,42,21774,515,1646,80
4/12/2020,Pennsylvania,42,22955,525,1181,10
4/13/2020,Pennsylvania,42,24295,563,1340,38
4/14/2020,Pennsylvania,42,25591,746,1296,183
4/15/2020,Pennsylvania,42,26804,833,1213,87
4/16/2020,Pennsylvania,42,28314,864,1510,31
4/17/2020,Pennsylvania,42,30121,1027,1807,163
4/18/2020,Pennsylvania,42,31742,1150,1621,123
4/19/2020,Pennsylvania,42,32992,1285,1250,135
4/20/2020,Pennsylvania,42,34005,1366,1013,81
4/21/2020,Pennsylvania,42,35384,1620,1379,254
4/22/2020,Pennsylvania,42,36763,1720,1379,100
4/23/2020,Pennsylvania,42,38334,1723,1571,3
4/24/2020,Pennsylvania,42,40298,1786,1964,63
4/25/2020,Pennsylvania,42,41626,1842,1328,56
